date,tweetid,userid,username,text,coords
b'Mon Dec 18 18:21:48 +0000 2017',942822217779466000,869873746559062000,b'Conci',b'@Er_Bipolare @BarillariM5S @FedeAngeli',
b'Mon Dec 18 18:21:53 +0000 2017',942822238457298000,118317558,b'Marleen Roelofs',"b'Ingezonden brief van Roel Otten in de @volkskrant over de #Nederlandse taal #Itali\xc3\xab, het #Italiaans en de verwarring https://t.co/hacOMOWy3W'",
b'Mon Dec 18 18:21:55 +0000 2017',942822248381022000,405002137,b'Giulia',b'COME BACK TO ITALY https://t.co/Fdy90IVpqY',
b'Mon Dec 18 18:23:40 +0000 2017',942822690158727000,966444445,b'Francesca ugolini',b'La vera #solitudine \xc3\xa8 l\xe2\x80\x99assenza di sogni \xe2\x9d\x84\xef\xb8\x8f #buonasera #18Dicembre #monday #quote #snowy #neve #winter\xe2\x80\xa6 https://t.co/ynWIG5SbQH',
b'Mon Dec 18 18:23:46 +0000 2017',942822713948868000,391954811,b'Andrea Marzoli',b'Pi\xc3\xb9 classico del panettone o di Babbo Natale https://t.co/6qKWwvoKGk',
b'Mon Dec 18 18:23:49 +0000 2017',942822726657560000,497361145,b'Noctuelle \xf0\x9f\xa6\x8b',b'@allus80 @shymon84 @andreav_84 @x_Michele_x @alexandrogazzi @Maudit74 \xf0\x9f\x99\x88',
b'Mon Dec 18 18:24:04 +0000 2017',942822788615868000,9372632,b'Robb\xc3\xa8',b'Presuntuoso e fesso. Punitelo per favore https://t.co/ztQH8cOWGE',
b'Mon Dec 18 18:24:06 +0000 2017',942822796362739000,497361145,b'Noctuelle \xf0\x9f\xa6\x8b',b'@allus80 Ti avevo detto di prendere quello piccolo! Shemah',
b'Mon Dec 18 18:24:11 +0000 2017',942822820962275000,405002137,b'Giulia',"b""Regina d'Italia https://t.co/kgjePSoEdo""",
b'Mon Dec 18 18:25:28 +0000 2017',942823140899676000,497361145,b'Noctuelle \xf0\x9f\xa6\x8b',"b'@willtruman70 A me fanno cos\xc3\xac schifo! Non il sapore, che anzi, ma vederle cos\xc3\xac mi fa orrore e non me mangio. #SempiternamenteRagazzino'",
b'Mon Dec 18 18:25:30 +0000 2017',942823152127741000,241972508,b'Paolo  Pongiluppi',b'Stasera pizza? https://t.co/nWLu0g5EI1',
b'Mon Dec 18 18:27:06 +0000 2017',942823554013417000,1858928552,b'Benedetta',b'Street art \xf0\x9f\x8e\x88\xf0\x9f\x8e\xa8\n#bologna #igersbologna #torri #picoftheday #pic #moment #focus #capture\xe2\x80\xa6 https://t.co/UWUvcRsbhd',
b'Mon Dec 18 18:27:46 +0000 2017',942823720615366000,218484333,b'Ferdinando Ametrano',"b'@VizzariG @Razer_X Investire 1% della propria ricchezza in bitcoin \xc3\xa8 ragionevole, fosse anche solo in logica di diversificazione'",
b'Mon Dec 18 18:28:09 +0000 2017',942823818657136000,2214412649,b'Novytattoo Handmade',b'#nativeamerican #native #nativeindian #wolftattoo #wolf #lupo #womantattoo #indianwoman #workinprogress\xe2\x80\xa6 https://t.co/qgk23l7Hkx',
b'Mon Dec 18 18:28:24 +0000 2017',942823882154749000,377970873,b'\xc6\x93\xce\xb1\xce\xb9\xce\xb1;BuonaFortuna \xf0\x9f\x90\x9e\xe2\x9d\xa4\xef\xb8\x8f',b'Tu puoi arrivare alla luna\nciao nonno \xf0\x9f\x98\xa5\xf0\x9f\x8c\x99\xe2\x9d\xa4\xef\xb8\x8f',
b'Mon Dec 18 18:28:32 +0000 2017',942823915663085000,497361145,b'Noctuelle \xf0\x9f\xa6\x8b',"b""@allus80 @shymon84 @andreav_84 @x_Michele_x @alexandrogazzi Oh che carino il riferimento all'Olimpo""",
b'Mon Dec 18 18:29:12 +0000 2017',942824081392619000,869873746559062000,b'Conci',b'@AugustoSabatel2 La gabbia \xc3\xa8 rimasta aperta \xc3\xa8 scappatob',
b'Mon Dec 18 18:29:24 +0000 2017',942824132688957000,497361145,b'Noctuelle \xf0\x9f\xa6\x8b',"b'@willtruman70 Andata! Ma sono talmente goloso di banane (ora mi aspetto la battutina, ma intendo quelle vere) che non ci arrivano'",
b'Mon Dec 18 18:30:14 +0000 2017',942824341456211000,323373342,b'umberto zapelloni',"b'Ancora Natale ancora Casa #Ferrari... @ Maranello, Ferrari Spa https://t.co/mlzQINdz5P'",
b'Mon Dec 18 18:30:15 +0000 2017',942824347080773000,869873746559062000,b'Conci',b'@VGentilomo @AngelaAngelmi @petergomezblog Di merda',
b'Mon Dec 18 18:30:53 +0000 2017',942824503503151000,527731761,b'LacCamalow',b'Ma vi pare che Andrea non sa di che colore ha preso il regalo ahahhaha #damellis',
b'Mon Dec 18 18:30:53 +0000 2017',942824506044936000,497361145,b'Noctuelle \xf0\x9f\xa6\x8b',b'@allus80 Chiss\xc3\xa0 perch\xc3\xa9 non ho la faccia basita',
b'Mon Dec 18 18:31:37 +0000 2017',942824691034664000,497361145,b'Noctuelle \xf0\x9f\xa6\x8b',b'@willtruman70 Troppo inflazionata!!!',
b'Mon Dec 18 18:32:01 +0000 2017',942824789529497000,4184628208,b'Chiara.',b'\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5 https://t.co/tbUP3a5cTw',
b'Mon Dec 18 18:32:05 +0000 2017',942824806638026000,2327312221,b'elena \xe2\x97\x9f\xcc\xbd\xe2\x97\x9e\xcc\xbd #TeamLouis',b'Tomlinlaughter is such a sad human being. I sometimes feel sorry for her but then I remember she\xe2\x80\x99s a ********* and\xe2\x80\xa6 https://t.co/mXSFhT61Hw',
b'Mon Dec 18 18:32:28 +0000 2017',942824902565953000,24378174,b'Susanna Ghazvinizade',b'Could you please put a like under this pic on the Facebook page \xe2\x80\x9cSei di Bologna se.\xe2\x80\x9d? It\xe2\x80\x99s a photo contest.\nYou\xe2\x80\x99ll\xe2\x80\xa6 https://t.co/KjilVYMQZv',
b'Mon Dec 18 18:32:33 +0000 2017',942824925278167000,858076883765915000,b'MAIL BOXES ETC. 2624',"b'Non rinunci mai a tenerti in forma? Porta con te la tua attrezzatura sportiva, anche in vacanza! https://t.co/hYuoL8Q0gV'",
b'Mon Dec 18 18:33:03 +0000 2017',942825050746638000,482009734,b'LoSpacca',b'Ogni cosa rimane tra noi\xf0\x9f\x96\xa4',
b'Mon Dec 18 18:33:20 +0000 2017',942825121663868000,264845229,b'Mafe\xf0\x9f\x87\xa8\xf0\x9f\x87\xb4\xf0\x9f\x90\x8d',b'Lo siento por romper sus celulares. https://t.co/6iMgnBpWAP',
b'Mon Dec 18 18:33:38 +0000 2017',942825197090074000,491167846,b'lux.lucis',b'Sunny poco interessata a #StrangersThings https://t.co/Hux2Ub9Gdu',
b'Mon Dec 18 18:33:57 +0000 2017',942825275854688000,51719962,b'Teresa Fabozzi',"b'Reggio Emilia, teste quadre.\n#reggioemilia #emiliaromagna #igersemiliaromagna @ Reggio Emilia\xe2\x80\xa6 https://t.co/zuYGtNY7R1'",
b'Mon Dec 18 18:33:59 +0000 2017',942825286172889000,218484333,b'Ferdinando Ametrano',b'@VizzariG @Razer_X Ma potrebbe valere mille volte tanto in cinque-dieci anni... Irrazionale non farlo. SE bitcoin \xc3\xa8\xe2\x80\xa6 https://t.co/7HqCGHrTQF',
b'Mon Dec 18 18:34:27 +0000 2017',942825400803168000,81934882,b'Andrea Bucci',"b""I'm at Centro Commerciale La Filanda in Faenza, Emilia-Romagna https://t.co/ILWz9BxNnZ""",
b'Mon Dec 18 18:34:39 +0000 2017',942825451159998000,81934882,b'Andrea Bucci',"b""I'm at Conad La Filanda in Faenza, Emilia Romagna https://t.co/MgOAlkc4cy""",
b'Mon Dec 18 18:34:43 +0000 2017',942825471485587000,418034459,b'Cmcc',"b'Through a geopolitical perspective, we explore flows and trends of the current and future nexus of #Migration  and\xe2\x80\xa6 https://t.co/witFMLU0U5'",
b'Mon Dec 18 18:34:53 +0000 2017',942825510719062000,494927529,b'Bocec',b'#saggezza in 6 #fazzolettidicarta @ Chez Nous https://t.co/rOJv7mlMff',
b'Mon Dec 18 18:35:13 +0000 2017',942825595188150000,482946056,b'\xf0\x9f\x8e\x84Silvia \xe2\x9b\x84',"b'@SimoneSimons, @annekeannique and a webcam. You can see robvanderloo behind . @simonesimons made\xe2\x80\xa6 https://t.co/RW82YnU3Qq'",
b'Mon Dec 18 18:35:38 +0000 2017',942825701736140000,21933,b'vanz',"b'@hamiltonsantia https://t.co/dMM7qgQpYv\n\nMa tranquillo, a noi non serviranno mai.'",
b'Mon Dec 18 18:35:43 +0000 2017',942825719700361000,714011222,b'Giorgio Spada',b'A LUGO di Romagna chiude Ostetricia? Nessun problema hanno aperto alla @Conad',
b'Mon Dec 18 18:36:17 +0000 2017',942825865909547000,464806208,b'FollonCombinaGuai \xe2\x99\xa1',b'meglio single che stare con un ragazzo che ti porta la borsa',
b'Mon Dec 18 18:36:47 +0000 2017',942825990430121000,29188520,b'Filippo Viviani',b'#twittavvento 18/12: Natale al castello di Windsor https://t.co/n55t63dFeh',
b'Mon Dec 18 18:37:06 +0000 2017',942826070407024000,869873746559062000,b'Conci',b'@ERTIGRE2 @espressonline @VMalagutti Damilano sta raschiando il fondo del barile della merda di Travaglio',
b'Mon Dec 18 18:37:25 +0000 2017',942826147729100000,482946056,b'\xf0\x9f\x8e\x84Silvia \xe2\x9b\x84',b'\xf0\x9f\x93\xb7 1.12.2017\n\xe2\x9d\xa4 #Epica #epicalive with  #AnnekeVanGiersbergen @ Estragon Club https://t.co/EzBtaFFoIu',
b'Mon Dec 18 18:37:29 +0000 2017',942826164665454000,226581777,b'Fit Village Reggio E',b'GARRETT NEVELS is in da house!! \xe2\xac\x87\xef\xb8\x8f \xe2\x80\x9cGreat work today\xe2\x80\x9d.. verso il rientro \xf0\x9f\x92\xaa\xf0\x9f\x92\xaa\xf0\x9f\x8f\x80 #ilovefit #siallenanodanoi #basket\xe2\x80\xa6 https://t.co/4j1raJ2281',
b'Mon Dec 18 18:37:40 +0000 2017',942826212472344000,376298468,b'RobertoRedSox',b'@taxwasp Ma neanche morto',
b'Mon Dec 18 18:37:48 +0000 2017',942826246341386000,2327312221,b'elena \xe2\x97\x9f\xcc\xbd\xe2\x97\x9e\xcc\xbd #TeamLouis',b'Imagine making up things about someone just because you don\xe2\x80\x99t want them to be noticed by louis',
b'Mon Dec 18 18:37:53 +0000 2017',942826267300245000,49967490,b'\xf0\x9f\x8e\x84 Namer Merli \xf0\x9f\x8e\x84',b'Our rental car is very... RED! https://t.co/2IHPucarp1',
b'Mon Dec 18 18:38:50 +0000 2017',942826504341291000,246844246,b'Lover 2.0',"b'Danza per te stesso. Se qualcun altro capisce, bene. Se no, non importa. Continua per la tua strada. https://t.co/IDxneWDj1s'",
b'Mon Dec 18 18:39:21 +0000 2017',942826635362959000,897047082581798000,b'federica',b'Cosa mi fidanzo a fare che poi tanto ci si lascia?? Meglio cos\xc3\xac.',
b'Mon Dec 18 18:39:31 +0000 2017',942826679151587000,915749317373255000,b'D.',"b'\xe2\x9d\x9b Me piden lo prof\xc3\xa9tico que hay en m\xc3\xad, con melancol\xc3\xada y un golpe de objetos que llaman sin ser respondidos hay, y u\xe2\x80\xa6 https://t.co/rTGrYZGsRh'",
b'Mon Dec 18 18:39:52 +0000 2017',942826767588450000,465470205,b'luisa vannucchi',b'hi Hilda @Ghiovanela have a lovely evening\xe2\x9d\xa4\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9LU...Italy\xe2\x9d\xa4\xe2\x9d\xa4',
b'Mon Dec 18 18:40:27 +0000 2017',942826910706520000,46079776,b'Vito Patella',"b'https://t.co/Bj6jQKhID0\n""Loveless"", ovvero: com\'\xc3\xa8 il mondo senza Dio, cio\xc3\xa8 senza l\'Amore.'",
b'Mon Dec 18 18:40:42 +0000 2017',942826974334119000,244659246,b'L\xf0\x9f\x91\x80ca',b'Light me up put me on topless \nhttps://t.co/cCsBmmvyb2',
b'Mon Dec 18 18:40:58 +0000 2017',942827042864758000,81934882,b'Andrea Bucci',"b""I'm at McDonald's in Faenza, RA https://t.co/IhhjGVRubB""",
b'Mon Dec 18 18:40:58 +0000 2017',942827043309441000,101550023,b'zona artigianale',b'Drinking a Miguel Serse Galactic Ipa by @birrabellazzi @ Galaxy Beer Shop \xe2\x80\x94 https://t.co/u98Xq1GJDT #photo',
b'Mon Dec 18 18:42:14 +0000 2017',942827360755290000,465470205,b'luisa vannucchi',b'@Cristin97215062 ciao Criss  come stai un abbraccio e un bacio\xe2\x9d\xa4LU \xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xe2\x9d\xa4\xe2\x9d\xa4ITALY',
b'Mon Dec 18 18:42:34 +0000 2017',942827444821745000,206661963,b'Ugo Biggeri',"b'I risparmi sono molto ""privati"", ma in banca li condividiamo molto pi\xc3\xb9 che con la #sharingeconomy\nSe le banche li u\xe2\x80\xa6 https://t.co/335rMRlJPK'",
b'Mon Dec 18 18:42:34 +0000 2017',942827446860177000,864975020,b'Luca Cirillo',b'#neotraditional #skull\nFirst session healed\n#lucacirillo #tattooartist #tatuaggio #tattoo\xe2\x80\xa6 https://t.co/fR3xFQjVSL',
b'Mon Dec 18 18:43:44 +0000 2017',942827738192318000,860858541397209000,b'Dario Martiz',b'Pezzi GANGSHIT',
b'Mon Dec 18 18:43:47 +0000 2017',942827751974817000,702416443195969000,b'\xe2\xad\x90FABY #MATW \xe2\xad\x90\xf0\x9f\x90\xba',b'@federicatosello @HeffronDrive @StephenGlickman So true sis \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f',
b'Mon Dec 18 18:44:07 +0000 2017',942827835760267000,782391506,b'el; forever jonghyun',b'Eliminate questo schifo https://t.co/yz6yT8kYMJ',
b'Mon Dec 18 18:44:31 +0000 2017',942827934129192000,201214444,b'Mary J \xf0\x9f\x90\xb0',"b'You did well, Jonghyun.'",
b'Mon Dec 18 18:45:05 +0000 2017',942828080611188000,1320264439,b'Dona Dove',b'\xe2\x80\x9c@torillo59: @donadove1 leggerezza Robbie Williams I Dreamin of A White Christmas https://t.co/qCXGjXcmfC via @YouTube\xe2\x80\x9dBello\xf0\x9f\x8e\xb5bello\xf0\x9f\x8e\x84',
b'Mon Dec 18 18:45:09 +0000 2017',942828096541151000,244659246,b'L\xf0\x9f\x91\x80ca',b'@QueenNeyde what about Sabi?',
b'Mon Dec 18 18:45:24 +0000 2017',942828157677264000,5719322,b'RedGlow',"b'@Mizard85 Ah, ma mica \xc3\xa8 quello il problema! Il problema \xc3\xa8 il mio cervello che viene attratto dai selfie, e poi non\xe2\x80\xa6 https://t.co/YHck1L8uNC'",
b'Mon Dec 18 18:45:44 +0000 2017',942828244004409000,1320264439,b'Dona Dove',b'\xe2\x80\x9c@torillo59: @donadove1 profumi lontani Dean Martin - Christmas Blues https://t.co/73OPl4DG2y via @YouTube\xe2\x80\x9d Ma quanto era simpatico \xe2\x98\xba\xef\xb8\x8f\xf0\x9f\x8c\x9f',
b'Mon Dec 18 18:46:11 +0000 2017',942828355925180000,1320264439,b'Dona Dove',"b'\xe2\x80\x9c@torillo59: @donadove1 delizia Petula Clark ""The Happiest Christmas"" My Extended Version 2! https://t.co/1pkYZZvR54 via @YouTube\xe2\x80\x9d Carina \xe2\x9c\xa8'",
b'Mon Dec 18 18:46:26 +0000 2017',942828416423940000,482009734,b'LoSpacca',b'Siiiii........tempesta e sole........ti doner\xc3\xb2 l\xe2\x80\x99arcobaleno\xf0\x9f\x96\xa4',
b'Mon Dec 18 18:46:28 +0000 2017',942828425785630000,1320264439,b'Dona Dove',b'\xe2\x80\x9c@torillo59: @donadove1 pura gioia Nat King Cole - The Happiest Christmas Tree (1959) https://t.co/KkmOzFCf6x via @YouTube\xe2\x80\x9d FUORICLASSE \xf0\x9f\x92\x9d',
b'Mon Dec 18 18:46:29 +0000 2017',942828430256680000,423623974,b'Rudi De Fanti',b'Chi non ha rispetto per i morti figuriamoci se ne ha per i vivi. La miseria umana 2.0 in tutto il suo squallore.  #Matteoli',
b'Mon Dec 18 18:46:47 +0000 2017',942828506064609000,5719322,b'RedGlow',b'@ClodRussell @leukonmenos @odernee Ma &lt;3!',
b'Mon Dec 18 18:46:50 +0000 2017',942828520069267000,1320264439,b'Dona Dove',"b'\xe2\x80\x9c@torillo59: @donadove1 doppia gioia Andrea Bocelli, Natalie Cole - The Christmas Song https://t.co/gm5ACSTa8j via @YouTube\xe2\x80\x9d Meravigliosi \xf0\x9f\x94\x9d'",
b'Mon Dec 18 18:46:55 +0000 2017',942828538805342000,864714308,b'Francesco Gabelli',b'@Pellegrini4R Per il comportamento pur essendo una SUV? Magari fosse pi\xc3\xb9 desiderata la Giulia che lei!',
b'Mon Dec 18 18:46:58 +0000 2017',942828550570246000,927169644,b'Serenitudine',"b'Dopo i 30:\n\n""Scarto con entusiasmo il mio nuovo estrattore di succo come se fosse un braccialetto completo di Pandora"".\n\n\xf0\x9f\x98\x8d'",
b'Mon Dec 18 18:47:12 +0000 2017',942828611022802000,1320264439,b'Dona Dove',"b'\xe2\x80\x9c@torillo59: @donadove1 insolito duo Elvis Presley, Martina McBride - Blue Christmas https://t.co/MrP2EULzJE via @YouTube\xe2\x80\x9d CHE TEMPI \xf0\x9f\x91\x8f\xf0\x9f\x8e\xb5\xf0\x9f\x91\x8f'",
b'Mon Dec 18 18:47:24 +0000 2017',942828660339412000,45869530,b'Xandra Moda',"b'Cravatte e tshirt, papillon con camicie scozzesi. Ok!!! #whatidea!!! #tendenze #boys\xe2\x80\xa6 https://t.co/KaKXZD1a6N'",
b'Mon Dec 18 18:47:34 +0000 2017',942828702416691000,72579640,b'@TheSignorile',"b'Finalmente riparato!! \n3 mesi per i ricambi, ne \xc3\xa8 valsa l\xe2\x80\x99attesa.\n#vinile #analogico #ricordi\xe2\x80\xa6 https://t.co/U653O4I6GD'",
b'Mon Dec 18 18:47:39 +0000 2017',942828722763247000,465470205,b'luisa vannucchi',b'@VictorNickol @ManuelaBraho @marienassar_ @nieuwemarlean @riana_roses @NicolettaFiore6 @MarionSpekker @omar666781\xe2\x80\xa6 https://t.co/XKlbub0TrB',
b'Mon Dec 18 18:48:09 +0000 2017',942828849150267000,764517346342014000,b'silvana',b'@milanista880320 @Gazzetta_it Bravo  anche io  come  te   \xf0\x9f\x94\xb4\xe2\x9a\xab\xf0\x9f\x94\xb4\xe2\x9a\xab\xf0\x9f\x94\xb4\xe2\x9a\xab',
b'Mon Dec 18 18:48:42 +0000 2017',942828989944561000,431884178,b'Angelo',"b'@ciccicrokki Io amo il freddo e mi copro, amo il caldo se mi posso scoprire.'",
b'Mon Dec 18 18:48:46 +0000 2017',942829005761273000,1599439868,b'GerkoArim',"b'Le cose che spaccano!! @ Bologna, Italy https://t.co/51VLG3xsIg'",
b'Mon Dec 18 18:48:52 +0000 2017',942829031824740000,1570124550,b'la principessa anna',b'versione per mia madre : \xc3\xa8 piovuto e sono scivolata sotto i portici \nversione reale: ero cos\xc3\xac ubriaca che sono cadu\xe2\x80\xa6 https://t.co/t4xDqPX50v',
b'Mon Dec 18 18:49:48 +0000 2017',942829265036378000,465470205,b'luisa vannucchi',b'@SandroBrizzola4 grazie Sandro per il tuo sostegno felice serata\xf0\x9f\x8c\x9e\xf0\x9f\x8c\x9e\xf0\x9f\x8c\x9e\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x87\xa8\xf0\x9f\x87\xae\xf0\x9f\x87\xa8\xf0\x9f\x87\xae\xf0\x9f\x87\xa8\xf0\x9f\x87\xaeLU\xf0\x9f\x8c\x8f\xf0\x9f\x8c\x8fITALIA',
b'Mon Dec 18 18:50:56 +0000 2017',942829550181998000,23134289,b'Miguelangelo',b'@soyIri_1 Bueno vente pa este lado que ya estamos en - 4 y todo est\xc3\xa1 blanco',
b'Mon Dec 18 18:51:30 +0000 2017',942829694801629000,4184628208,b'Chiara.',b'Queste foto esistono https://t.co/uiOWxDM94A',
b'Mon Dec 18 18:51:57 +0000 2017',942829808383418000,5719322,b'RedGlow',"b'@Paul86_1 Ma s\xc3\xac, ne sanno loro.'",
b'Mon Dec 18 18:52:39 +0000 2017',942829981427818000,465470205,b'luisa vannucchi',b'@Biagio960 Hi Biagio felice serata e BUONE Feste a te e tutta la famiglia\n\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9LUISA\xf0\x9f\x8e\x81\xf0\x9f\x8e\x81\xf0\x9f\x8e\x81\xf0\x9f\x87\xa8\xf0\x9f\x87\xaeITALY',
b'Mon Dec 18 18:52:46 +0000 2017',942830011144392000,106815205,b'AGK the Kabby Pattie',"b""Hi I am Alice and today I bought my first dress ever. I feel good in it and that's something that never happened to\xe2\x80\xa6 https://t.co/hsq5wFseo2""",
b'Mon Dec 18 18:52:54 +0000 2017',942830045231570000,535002031,b'T.J. Sjostrom',"b'Show me your genitive. #\xd1\x80\xd1\x83\xd1\x81\xd1\x81\xd0\xba\xd0\xb8\xd0\xb9\xd1\x8f\xd0\xb7\xd1\x8b\xd0\xba #\xd1\x8d\xd0\xba\xd0\xb7\xd0\xb0\xd0\xbc\xd0\xb5\xd0\xbd @ Bologna, Italy https://t.co/6BSVzGcJA2'",
b'Mon Dec 18 18:53:13 +0000 2017',942830124046671000,46079776,b'Vito Patella',"b'https://t.co/eTUEYphZjJ\n""Loveless"", ovvero "" non si pu\xc3\xb2 vivere senza amore"".'",
b'Mon Dec 18 18:53:10 +0000 2017',942830113099603000,482946056,b'\xf0\x9f\x8e\x84Silvia \xe2\x9b\x84',"b'Storm The Sorrow is one of the songs by @simonesimons that give me strenght, the story about the\xe2\x80\xa6 https://t.co/5IEeRRPCEl'",
b'Mon Dec 18 18:53:14 +0000 2017',942830131374149000,431884178,b'Angelo',b'@gennagenni C\xe2\x80\x99hai la perlina al naso?',
b'Mon Dec 18 18:53:56 +0000 2017',942830304615653000,702416443195969000,b'\xe2\xad\x90FABY #MATW \xe2\xad\x90\xf0\x9f\x90\xba',b'@GerHDFanPage @HeffronDrive @dbeltwrites \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f',
b'Mon Dec 18 18:54:02 +0000 2017',942830330893029000,1631226097,b'alberto stecchi',"b'@rossbrescia @RobyLanfranchi @PeepArrow Bone,parecchio bone \xf0\x9f\x98\x80\xf0\x9f\x98\x80una coppia cos\xc3\xac fa rattristare qualsiasi 20enne'",
b'Mon Dec 18 18:54:06 +0000 2017',942830346172846000,431884178,b'Angelo',b'@ciccicrokki Sono fuuurrrrrrrbiiii...!',
b'Mon Dec 18 18:54:22 +0000 2017',942830414317662000,846673041673388000,b'Matteo Galli',b'@MichLdogs \xf0\x9f\x91\x8d\xf0\x9f\x98\x8aand you drink few \xf0\x9f\x98\x82\xf0\x9f\x98\x86\xf0\x9f\x8d\xb7',
b'Mon Dec 18 18:54:35 +0000 2017',942830467618869000,431884178,b'Angelo',b'@mic_mic75 Mi sposi?',
b'Mon Dec 18 18:54:39 +0000 2017',942830487520841000,3303086061,b'Rumiana',b'...E chiudo spesso gli occhi senza pensare a niente .\nE metto spesso\xe2\x80\xa6 https://t.co/hstKV5ednF',
b'Mon Dec 18 18:54:43 +0000 2017',942830501123035000,106815205,b'AGK the Kabby Pattie',b'@INDRAK0MTRIKRU IMMA GONNA SHINE YUUUUP',
b'Mon Dec 18 18:55:08 +0000 2017',942830607234682000,101550023,b'zona artigianale',b'Drinking a Domrep Pils by Collabs Brewery @ Galaxy Beer Shop \xe2\x80\x94 https://t.co/9wPdDL8fdc #photo',
b'Mon Dec 18 18:55:45 +0000 2017',942830762486829000,2327312221,b'elena \xe2\x97\x9f\xcc\xbd\xe2\x97\x9e\xcc\xbd #TeamLouis',b'Alessiaaaaaaaa https://t.co/eq6wyzHxqH',
b'Mon Dec 18 18:55:47 +0000 2017',942830770988703000,2987647835,b'Natalia Biji',"b'#regalinodinatale#mini#backpack#loveit\xf0\x9f\x8e\x81\xf0\x9f\x92\x8b\xe2\x9d\xa4\xef\xb8\x8f @ Bologna, Italy https://t.co/oGWcy58f07'",
b'Mon Dec 18 18:55:56 +0000 2017',942830810322886000,1972981316,b'Camilla',"b""Dopo tutto sta per finire l'anno pi\xc3\xb9 bello... \xe2\xad\x90\xef\xb8\x8f""",
b'Mon Dec 18 18:56:35 +0000 2017',942830974693531000,3168904809,b'Pasquino',b'@repubblica Avete attaccato questa solfa che interessi avete ?',
b'Mon Dec 18 18:56:57 +0000 2017',942831066141913000,1972981316,b'Camilla',"b""Dopo tutto sta per finire l'anno pi\xc3\xb9 bello, quello che ricorder\xc3\xb2 con pi\xc3\xb9 dolcezza e malinconia...\xe2\xad\x90\xef\xb8\x8f""",
b'Mon Dec 18 18:57:23 +0000 2017',942831174459813000,384988391,b'Christian Ceccherini',b'Amo il suono ovattato e lo scricchiolio della neve sotto i piedi quando la magia del Natale\xe2\x80\xa6 https://t.co/WothGlZx97',
b'Mon Dec 18 18:57:38 +0000 2017',942831238322237000,96340114,b'Non so_non ricordo',b'abreveblob @BlobRai3 vedetevelo https://t.co/e2W3994vDt',
b'Mon Dec 18 18:57:50 +0000 2017',942831286753943000,3168904809,b'Pasquino',b'@repubblica Dal 1857 aveva resistito a due guerre mondiali ma non all\xe2\x80\x99\xe2\x82\xac',
b'Mon Dec 18 18:57:56 +0000 2017',942831312972537000,106815205,b'AGK the Kabby Pattie',"b'Today I finally got out of my house and I passed on that damn road again, my heart almost exploded and I felt emoti\xe2\x80\xa6 https://t.co/NXIEmvJhnh'",
b'Mon Dec 18 18:58:01 +0000 2017',942831332324933000,823650403359358000,b'chiarachu\xf0\x9f\x90\xb9',b'#MICORA is real!!!\n@michele_bravi https://t.co/SfxHaGtSTD',
b'Mon Dec 18 18:58:05 +0000 2017',942831350356299000,1131373938,b'SheWolf0710',b'https://t.co/OMZqzJVqEb',
b'Mon Dec 18 18:58:06 +0000 2017',942831354546393000,979081376,b'Ottavia Fochesato',b'Festeggiamenti di Laurea \nun mese dopo \xe2\x9d\xa4\xef\xb8\x8fwith antonella_fioravanti\xe2\x80\xa6 https://t.co/4JsGJRrPhG',
b'Mon Dec 18 18:58:22 +0000 2017',942831422393540000,2767256731,b'Bizarro Jensen #SPNhon',b'Night Sunny https://t.co/KJcGcE7mvd',
b'Mon Dec 18 18:58:43 +0000 2017',942831508796137000,912221039815483000,b'Bruno Colletta',b'Lezioni di Employability: un mio piccolo contributo per @bollettinoADAPT https://t.co/fhfdc3JvKp\nQuando il #Diritto\xe2\x80\xa6 https://t.co/ab4O4MwZkV',
b'Mon Dec 18 18:58:59 +0000 2017',942831575632433000,106815205,b'AGK the Kabby Pattie',b'@INDRAK0MTRIKRU Damn I do love this \xe2\x99\xa5 I will also show you all how shining and red and freaking cool I will be BECAUSE YES',
b'Mon Dec 18 18:59:43 +0000 2017',942831760341168000,3397329640,b'FunkoPopItalianAd',b'School of Pop! | Lezione 02 | I BOLLINI https://t.co/yoQVC2Gd3J via @YouTube',
b'Mon Dec 18 18:59:59 +0000 2017',942831828838346000,465470205,b'luisa vannucchi',b'@amiha_mu hi sweerty Thanks for RT and like I WISH YOU a wounderful day \xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9\xf0\x9f\x8c\xb9LU\xe2\x9d\xa4\xe2\x9d\xa4\xe2\x9d\xa4\xf0\x9f\x87\xa8\xf0\x9f\x87\xae\xf0\x9f\x87\xa8\xf0\x9f\x87\xae\xe2\x9a\x83ITALY',
